PRODUCT_ID,NUMBER_OF_SALES,PRODUCT_CATEGORY,TRANSACTION_DATE,DAYNAME,TRANSACTION_TIME,HOUR,REVENUE,STORE_LOCATION,TRANSACTION_DATE,TRANSACTION_TIME,DAY_CLASSIFICATION,MONTH_NAME,TIME_BUCKET
33,1,Coffee,5/20/2023,Sat,23:08.0,14,7,Lower Manhattan,5/20/2023,23:08.0,WEEKDAY,May,"02,AFTERNOON"
77,1,Bakery,5/20/2023,Sat,31:30.0,15,3,Astoria,5/20/2023,31:30.0,WEEKDAY,May,"02,AFTERNOON"
50,1,Tea,5/20/2023,Sat,50:56.0,17,5,Lower Manhattan,5/20/2023,50:56.0,WEEKDAY,May,"03,EVENING"
47,1,Tea,5/21/2023,Sun,08:47.0,7,3,Lower Manhattan,5/21/2023,08:47.0,WEEKDAY,May,"01,MORNING"
57,1,Tea,5/21/2023,Sun,18:13.0,7,6.2,Lower Manhattan,5/21/2023,18:13.0,WEEKDAY,May,"01,MORNING"
50,1,Tea,5/21/2023,Sun,01:28.0,8,7.5,Lower Manhattan,5/21/2023,01:28.0,WEEKDAY,May,"01,MORNING"
49,1,Tea,5/21/2023,Sun,06:13.0,8,3,Hell's Kitchen,5/21/2023,06:13.0,WEEKDAY,May,"01,MORNING"
76,1,Bakery,5/21/2023,Sun,13:29.0,8,3.5,Lower Manhattan,5/21/2023,13:29.0,WEEKDAY,May,"01,MORNING"
74,1,Bakery,5/21/2023,Sun,17:18.0,8,3.5,Astoria,5/21/2023,17:18.0,WEEKDAY,May,"01,MORNING"
81,1,Branded,5/21/2023,Sun,24:42.0,8,28,Astoria,5/21/2023,24:42.0,WEEKDAY,May,"01,MORNING"
39,1,Coffee,5/21/2023,Sun,05:36.0,9,4.25,Lower Manhattan,5/21/2023,05:36.0,WEEKDAY,May,"01,MORNING"
76,1,Bakery,5/21/2023,Sun,32:34.0,9,3.5,Lower Manhattan,5/21/2023,32:34.0,WEEKDAY,May,"01,MORNING"
26,1,Coffee,5/21/2023,Sun,35:26.0,9,3,Hell's Kitchen,5/21/2023,35:26.0,WEEKDAY,May,"01,MORNING"
26,1,Coffee,5/21/2023,Sun,21:27.0,10,6,Hell's Kitchen,5/21/2023,21:27.0,WEEKDAY,May,"01,MORNING"
60,1,Drinking Chocolate,5/21/2023,Sun,35:59.0,10,7.5,Hell's Kitchen,5/21/2023,35:59.0,WEEKDAY,May,"01,MORNING"
31,1,Coffee,5/21/2023,Sun,37:33.0,10,2.2,Hell's Kitchen,5/21/2023,37:33.0,WEEKDAY,May,"01,MORNING"
25,1,Coffee,5/21/2023,Sun,59:38.0,10,6.6,Lower Manhattan,5/21/2023,59:38.0,WEEKDAY,May,"01,MORNING"
43,1,Tea,5/21/2023,Sun,03:04.0,12,3,Hell's Kitchen,5/21/2023,03:04.0,WEEKDAY,May,"02,AFTERNOON"
46,1,Tea,5/21/2023,Sun,56:04.0,12,5,Hell's Kitchen,5/21/2023,56:04.0,WEEKDAY,May,"02,AFTERNOON"
72,1,Bakery,5/21/2023,Sun,52:15.0,13,2.65,Lower Manhattan,5/21/2023,52:15.0,WEEKDAY,May,"02,AFTERNOON"
71,1,Bakery,5/21/2023,Sun,18:10.0,18,3.75,Hell's Kitchen,5/21/2023,18:10.0,WEEKDAY,May,"03,EVENING"
9,1,Coffee beans,5/22/2023,Mon,16:01.0,8,22.5,Lower Manhattan,5/22/2023,16:01.0,WEEKDAY,May,"01,MORNING"
60,1,Drinking Chocolate,5/22/2023,Mon,59:40.0,8,3.75,Hell's Kitchen,5/22/2023,59:40.0,WEEKDAY,May,"01,MORNING"
36,1,Coffee,5/22/2023,Mon,25:30.0,11,7.5,Astoria,5/22/2023,25:30.0,WEEKDAY,May,"01,MORNING"
33,1,Coffee,5/22/2023,Mon,50:13.0,11,3.5,Astoria,5/22/2023,50:13.0,WEEKDAY,May,"01,MORNING"
64,1,Flavours,5/22/2023,Mon,45:51.0,12,0.8,Lower Manhattan,5/22/2023,45:51.0,WEEKDAY,May,"02,AFTERNOON"
27,1,Coffee,5/22/2023,Mon,30:09.0,13,7,Lower Manhattan,5/22/2023,30:09.0,WEEKDAY,May,"02,AFTERNOON"
60,1,Drinking Chocolate,5/22/2023,Mon,22:44.0,14,7.5,Hell's Kitchen,5/22/2023,22:44.0,WEEKDAY,May,"02,AFTERNOON"
54,1,Tea,5/22/2023,Mon,04:29.0,16,2.5,Astoria,5/22/2023,04:29.0,WEEKDAY,May,"03,EVENING"
59,1,Drinking Chocolate,5/22/2023,Mon,43:19.0,16,4.5,Hell's Kitchen,5/22/2023,43:19.0,WEEKDAY,May,"03,EVENING"
24,1,Coffee,5/22/2023,Mon,30:45.0,18,3,Astoria,5/22/2023,30:45.0,WEEKDAY,May,"03,EVENING"
29,1,Coffee,5/22/2023,Mon,21:23.0,19,2.5,Astoria,5/22/2023,21:23.0,WEEKDAY,May,"03,EVENING"
63,1,Flavours,5/22/2023,Mon,36:05.0,19,0.8,Hell's Kitchen,5/22/2023,36:05.0,WEEKDAY,May,"03,EVENING"
64,1,Flavours,5/23/2023,Tue,47:13.0,6,1.6,Lower Manhattan,5/23/2023,47:13.0,WEEKDAY,May,"01,MORNING"
47,1,Tea,5/23/2023,Tue,17:21.0,7,3,Astoria,5/23/2023,17:21.0,WEEKDAY,May,"01,MORNING"
23,1,Coffee,5/23/2023,Tue,39:41.0,7,5,Hell's Kitchen,5/23/2023,39:41.0,WEEKDAY,May,"01,MORNING"
72,1,Bakery,5/23/2023,Tue,23:42.0,9,6.5,Hell's Kitchen,5/23/2023,23:42.0,WEEKDAY,May,"01,MORNING"
74,1,Bakery,5/23/2023,Tue,37:49.0,9,3.5,Astoria,5/23/2023,37:49.0,WEEKDAY,May,"01,MORNING"
46,1,Tea,5/23/2023,Tue,38:13.0,9,2.5,Lower Manhattan,5/23/2023,38:13.0,WEEKDAY,May,"01,MORNING"
45,1,Tea,5/23/2023,Tue,15:15.0,10,3,Hell's Kitchen,5/23/2023,15:15.0,WEEKDAY,May,"01,MORNING"
43,1,Tea,5/23/2023,Tue,42:00.0,10,6,Hell's Kitchen,5/23/2023,42:00.0,WEEKDAY,May,"01,MORNING"
44,1,Tea,5/23/2023,Tue,30:05.0,13,5,Astoria,5/23/2023,30:05.0,WEEKDAY,May,"02,AFTERNOON"
36,1,Coffee,5/23/2023,Tue,57:16.0,14,3.75,Hell's Kitchen,5/23/2023,57:16.0,WEEKDAY,May,"02,AFTERNOON"
35,1,Coffee,5/23/2023,Tue,59:26.0,15,3.1,Hell's Kitchen,5/23/2023,59:26.0,WEEKDAY,May,"02,AFTERNOON"
27,1,Coffee,5/23/2023,Tue,46:31.0,16,7,Astoria,5/23/2023,46:31.0,WEEKDAY,May,"03,EVENING"
23,1,Coffee,5/23/2023,Tue,45:29.0,18,5,Hell's Kitchen,5/23/2023,45:29.0,WEEKDAY,May,"03,EVENING"
38,1,Coffee,5/23/2023,Tue,45:43.0,19,7.5,Hell's Kitchen,5/23/2023,45:43.0,WEEKDAY,May,"03,EVENING"
24,1,Coffee,5/24/2023,Wed,33:33.0,7,3,Astoria,5/24/2023,33:33.0,WEEKDAY,May,"01,MORNING"
25,1,Coffee,5/24/2023,Wed,41:18.0,8,2.2,Lower Manhattan,5/24/2023,41:18.0,WEEKDAY,May,"01,MORNING"
31,1,Coffee,5/24/2023,Wed,49:08.0,8,2.2,Hell's Kitchen,5/24/2023,49:08.0,WEEKDAY,May,"01,MORNING"
44,1,Tea,5/24/2023,Wed,47:17.0,9,2.5,Lower Manhattan,5/24/2023,47:17.0,WEEKDAY,May,"01,MORNING"
72,1,Bakery,5/24/2023,Wed,25:01.0,10,3.25,Astoria,5/24/2023,25:01.0,WEEKDAY,May,"01,MORNING"
48,1,Tea,5/24/2023,Wed,32:35.0,10,5,Astoria,5/24/2023,32:35.0,WEEKDAY,May,"01,MORNING"
39,1,Coffee,5/24/2023,Wed,45:51.0,10,8.5,Hell's Kitchen,5/24/2023,45:51.0,WEEKDAY,May,"01,MORNING"
60,1,Drinking Chocolate,5/24/2023,Wed,07:22.0,12,7.5,Hell's Kitchen,5/24/2023,07:22.0,WEEKDAY,May,"02,AFTERNOON"
30,1,Coffee,5/24/2023,Wed,05:37.0,13,3,Astoria,5/24/2023,05:37.0,WEEKDAY,May,"02,AFTERNOON"
55,1,Tea,5/24/2023,Wed,13:02.0,13,8,Astoria,5/24/2023,13:02.0,WEEKDAY,May,"02,AFTERNOON"
26,1,Coffee,5/24/2023,Wed,35:09.0,14,3,Hell's Kitchen,5/24/2023,35:09.0,WEEKDAY,May,"02,AFTERNOON"
39,1,Coffee,5/24/2023,Wed,37:13.0,15,8.5,Astoria,5/24/2023,37:13.0,WEEKDAY,May,"02,AFTERNOON"
76,1,Bakery,5/24/2023,Wed,27:05.0,17,3.5,Astoria,5/24/2023,27:05.0,WEEKDAY,May,"03,EVENING"
33,1,Coffee,5/24/2023,Wed,23:09.0,18,7,Astoria,5/24/2023,23:09.0,WEEKDAY,May,"03,EVENING"
79,1,Bakery,5/24/2023,Wed,37:07.0,18,3.75,Hell's Kitchen,5/24/2023,37:07.0,WEEKDAY,May,"03,EVENING"
38,1,Coffee,5/25/2023,Thu,28:00.0,6,3.75,Lower Manhattan,5/25/2023,28:00.0,WEEKDAY,May,"01,MORNING"
58,1,Drinking Chocolate,5/25/2023,Thu,31:25.0,6,7,Hell's Kitchen,5/25/2023,31:25.0,WEEKDAY,May,"01,MORNING"
30,1,Coffee,5/25/2023,Thu,40:56.0,7,6,Astoria,5/25/2023,40:56.0,WEEKDAY,May,"01,MORNING"
32,1,Coffee,5/25/2023,Thu,12:28.0,8,3,Hell's Kitchen,5/25/2023,12:28.0,WEEKDAY,May,"01,MORNING"
77,1,Bakery,5/25/2023,Thu,14:21.0,8,3,Astoria,5/25/2023,14:21.0,WEEKDAY,May,"01,MORNING"
8,1,Coffee beans,5/25/2023,Thu,49:41.0,8,45,Hell's Kitchen,5/25/2023,49:41.0,WEEKDAY,May,"01,MORNING"
28,1,Coffee,5/25/2023,Thu,51:14.0,8,4,Lower Manhattan,5/25/2023,51:14.0,WEEKDAY,May,"01,MORNING"
31,1,Coffee,5/25/2023,Thu,58:05.0,8,2.2,Astoria,5/25/2023,58:05.0,WEEKDAY,May,"01,MORNING"
58,1,Drinking Chocolate,5/25/2023,Thu,03:19.0,9,7,Lower Manhattan,5/25/2023,03:19.0,WEEKDAY,May,"01,MORNING"
73,1,Bakery,5/25/2023,Thu,08:10.0,9,3.75,Lower Manhattan,5/25/2023,08:10.0,WEEKDAY,May,"01,MORNING"
36,1,Coffee,5/25/2023,Thu,53:48.0,9,3.75,Lower Manhattan,5/25/2023,53:48.0,WEEKDAY,May,"01,MORNING"
38,1,Coffee,5/25/2023,Thu,47:47.0,12,3.75,Astoria,5/25/2023,47:47.0,WEEKDAY,May,"02,AFTERNOON"
71,1,Bakery,5/25/2023,Thu,47:55.0,12,3.75,Lower Manhattan,5/25/2023,47:55.0,WEEKDAY,May,"02,AFTERNOON"
54,1,Tea,5/25/2023,Thu,40:44.0,14,2.5,Astoria,5/25/2023,40:44.0,WEEKDAY,May,"02,AFTERNOON"
44,1,Tea,5/25/2023,Thu,37:29.0,15,7.5,Lower Manhattan,5/25/2023,37:29.0,WEEKDAY,May,"02,AFTERNOON"
34,1,Coffee,5/25/2023,Thu,45:12.0,15,4.9,Lower Manhattan,5/25/2023,45:12.0,WEEKDAY,May,"02,AFTERNOON"
38,1,Coffee,5/25/2023,Thu,18:55.0,16,7.5,Lower Manhattan,5/25/2023,18:55.0,WEEKDAY,May,"03,EVENING"
25,1,Coffee,5/25/2023,Thu,35:47.0,16,4.4,Lower Manhattan,5/25/2023,35:47.0,WEEKDAY,May,"03,EVENING"
59,1,Drinking Chocolate,5/25/2023,Thu,34:41.0,17,9,Lower Manhattan,5/25/2023,34:41.0,WEEKDAY,May,"03,EVENING"
49,1,Tea,5/25/2023,Thu,40:21.0,19,6,Astoria,5/25/2023,40:21.0,WEEKDAY,May,"03,EVENING"
29,1,Coffee,5/26/2023,Fri,01:24.0,7,5,Astoria,5/26/2023,01:24.0,WEEKDAY,May,"01,MORNING"
70,1,Bakery,5/26/2023,Fri,55:39.0,7,3.25,Hell's Kitchen,5/26/2023,55:39.0,WEEKDAY,May,"01,MORNING"
34,1,Coffee,5/26/2023,Fri,58:12.0,7,4.9,Astoria,5/26/2023,58:12.0,WEEKDAY,May,"01,MORNING"
44,1,Tea,5/26/2023,Fri,03:29.0,9,2.5,Lower Manhattan,5/26/2023,03:29.0,WEEKDAY,May,"01,MORNING"
40,1,Coffee,5/26/2023,Fri,29:43.0,9,7.5,Astoria,5/26/2023,29:43.0,WEEKDAY,May,"01,MORNING"
74,1,Bakery,5/26/2023,Fri,13:08.0,10,3.5,Astoria,5/26/2023,13:08.0,WEEKDAY,May,"01,MORNING"
53,1,Tea,5/26/2023,Fri,30:16.0,10,6,Lower Manhattan,5/26/2023,30:16.0,WEEKDAY,May,"01,MORNING"
44,1,Tea,5/26/2023,Fri,26:25.0,11,5,Lower Manhattan,5/26/2023,26:25.0,WEEKDAY,May,"01,MORNING"
49,1,Tea,5/26/2023,Fri,33:37.0,12,3,Lower Manhattan,5/26/2023,33:37.0,WEEKDAY,May,"02,AFTERNOON"
37,1,Coffee,5/26/2023,Fri,12:57.0,13,3,Hell's Kitchen,5/26/2023,12:57.0,WEEKDAY,May,"02,AFTERNOON"
34,1,Coffee,5/26/2023,Fri,22:35.0,13,2.45,Astoria,5/26/2023,22:35.0,WEEKDAY,May,"02,AFTERNOON"
43,1,Tea,5/26/2023,Fri,03:23.0,14,6,Astoria,5/26/2023,03:23.0,WEEKDAY,May,"02,AFTERNOON"
72,1,Bakery,5/26/2023,Fri,26:13.0,14,3.25,Hell's Kitchen,5/26/2023,26:13.0,WEEKDAY,May,"02,AFTERNOON"
51,1,Tea,5/26/2023,Fri,53:53.0,15,6,Hell's Kitchen,5/26/2023,53:53.0,WEEKDAY,May,"02,AFTERNOON"
47,1,Tea,5/26/2023,Fri,40:43.0,16,9,Lower Manhattan,5/26/2023,40:43.0,WEEKDAY,May,"03,EVENING"
54,1,Tea,5/26/2023,Fri,22:07.0,17,2.5,Astoria,5/26/2023,22:07.0,WEEKDAY,May,"03,EVENING"
22,1,Coffee,5/26/2023,Fri,56:45.0,17,2,Astoria,5/26/2023,56:45.0,WEEKDAY,May,"03,EVENING"
48,1,Tea,5/26/2023,Fri,31:45.0,18,5,Astoria,5/26/2023,31:45.0,WEEKDAY,May,"03,EVENING"
45,1,Tea,5/26/2023,Fri,09:09.0,19,3,Hell's Kitchen,5/26/2023,09:09.0,WEEKDAY,May,"03,EVENING"
72,1,Bakery,5/27/2023,Sat,01:29.0,8,2.65,Lower Manhattan,5/27/2023,01:29.0,WEEKDAY,May,"01,MORNING"
50,1,Tea,5/27/2023,Sat,18:14.0,8,2.5,Astoria,5/27/2023,18:14.0,WEEKDAY,May,"01,MORNING"
60,1,Drinking Chocolate,5/27/2023,Sat,20:14.0,8,7.5,Hell's Kitchen,5/27/2023,20:14.0,WEEKDAY,May,"01,MORNING"
65,1,Flavours,5/27/2023,Sat,27:06.0,8,1.6,Lower Manhattan,5/27/2023,27:06.0,WEEKDAY,May,"01,MORNING"
32,1,Coffee,5/27/2023,Sat,36:24.0,8,6,Hell's Kitchen,5/27/2023,36:24.0,WEEKDAY,May,"01,MORNING"
51,1,Tea,5/27/2023,Sat,13:55.0,9,3,Hell's Kitchen,5/27/2023,13:55.0,WEEKDAY,May,"01,MORNING"
43,1,Tea,5/27/2023,Sat,23:03.0,9,3,Hell's Kitchen,5/27/2023,23:03.0,WEEKDAY,May,"01,MORNING"
48,1,Tea,5/27/2023,Sat,40:24.0,10,7.5,Lower Manhattan,5/27/2023,40:24.0,WEEKDAY,May,"01,MORNING"
72,1,Bakery,5/27/2023,Sat,49:38.0,10,3.25,Hell's Kitchen,5/27/2023,49:38.0,WEEKDAY,May,"01,MORNING"
43,1,Tea,5/27/2023,Sat,58:19.0,10,6,Hell's Kitchen,5/27/2023,58:19.0,WEEKDAY,May,"01,MORNING"
41,1,Coffee,5/27/2023,Sat,39:25.0,11,4.25,Astoria,5/27/2023,39:25.0,WEEKDAY,May,"01,MORNING"
44,1,Tea,5/27/2023,Sat,54:12.0,11,5,Astoria,5/27/2023,54:12.0,WEEKDAY,May,"01,MORNING"
29,1,Coffee,5/27/2023,Sat,12:53.0,12,5,Lower Manhattan,5/27/2023,12:53.0,WEEKDAY,May,"02,AFTERNOON"
3,1,Coffee beans,5/27/2023,Sat,16:07.0,13,14.75,Lower Manhattan,5/27/2023,16:07.0,WEEKDAY,May,"02,AFTERNOON"
33,1,Coffee,5/27/2023,Sat,29:31.0,14,10.5,Lower Manhattan,5/27/2023,29:31.0,WEEKDAY,May,"02,AFTERNOON"
50,1,Tea,5/27/2023,Sat,59:04.0,14,7.5,Lower Manhattan,5/27/2023,59:04.0,WEEKDAY,May,"02,AFTERNOON"
87,1,Coffee,5/27/2023,Sat,52:08.0,15,3,Lower Manhattan,5/27/2023,52:08.0,WEEKDAY,May,"02,AFTERNOON"
48,1,Tea,5/27/2023,Sat,20:56.0,16,2.5,Astoria,5/27/2023,20:56.0,WEEKDAY,May,"03,EVENING"
27,1,Coffee,5/27/2023,Sat,09:43.0,17,3.5,Hell's Kitchen,5/27/2023,09:43.0,WEEKDAY,May,"03,EVENING"
53,1,Tea,5/27/2023,Sat,30:35.0,17,3,Hell's Kitchen,5/27/2023,30:35.0,WEEKDAY,May,"03,EVENING"
77,1,Bakery,5/27/2023,Sat,03:35.0,18,3,Astoria,5/27/2023,03:35.0,WEEKDAY,May,"03,EVENING"
38,1,Coffee,5/27/2023,Sat,44:53.0,19,7.5,Astoria,5/27/2023,44:53.0,WEEKDAY,May,"03,EVENING"
71,1,Bakery,5/27/2023,Sat,45:45.0,19,3.75,Hell's Kitchen,5/27/2023,45:45.0,WEEKDAY,May,"03,EVENING"
53,1,Tea,5/27/2023,Sat,32:30.0,20,3,Hell's Kitchen,5/27/2023,32:30.0,WEEKDAY,May,"04,NIGHT"
72,1,Bakery,5/28/2023,Sun,27:24.0,8,3.25,Lower Manhattan,5/28/2023,27:24.0,WEEKDAY,May,"01,MORNING"
42,1,Tea,5/28/2023,Sun,18:59.0,10,5,Astoria,5/28/2023,18:59.0,WEEKDAY,May,"01,MORNING"
39,1,Coffee,5/28/2023,Sun,24:07.0,11,4.25,Astoria,5/28/2023,24:07.0,WEEKDAY,May,"01,MORNING"
61,1,Drinking Chocolate,5/28/2023,Sun,03:26.0,14,4.75,Astoria,5/28/2023,03:26.0,WEEKDAY,May,"02,AFTERNOON"
37,1,Coffee,5/28/2023,Sun,14:39.0,14,6,Lower Manhattan,5/28/2023,14:39.0,WEEKDAY,May,"02,AFTERNOON"
31,1,Coffee,5/28/2023,Sun,24:02.0,14,4.4,Lower Manhattan,5/28/2023,24:02.0,WEEKDAY,May,"02,AFTERNOON"
44,1,Tea,5/28/2023,Sun,05:37.0,15,5,Astoria,5/28/2023,05:37.0,WEEKDAY,May,"02,AFTERNOON"
32,1,Coffee,5/28/2023,Sun,20:28.0,15,6,Lower Manhattan,5/28/2023,20:28.0,WEEKDAY,May,"02,AFTERNOON"
29,1,Coffee,5/28/2023,Sun,35:04.0,16,5,Astoria,5/28/2023,35:04.0,WEEKDAY,May,"03,EVENING"
78,1,Bakery,5/28/2023,Sun,52:35.0,16,4.5,Hell's Kitchen,5/28/2023,52:35.0,WEEKDAY,May,"03,EVENING"
39,1,Coffee,5/28/2023,Sun,52:55.0,16,4.25,Hell's Kitchen,5/28/2023,52:55.0,WEEKDAY,May,"03,EVENING"
37,1,Coffee,5/28/2023,Sun,32:20.0,17,6,Astoria,5/28/2023,32:20.0,WEEKDAY,May,"03,EVENING"
33,1,Coffee,5/28/2023,Sun,32:52.0,18,7,Hell's Kitchen,5/28/2023,32:52.0,WEEKDAY,May,"03,EVENING"
87,1,Coffee,5/28/2023,Sun,17:17.0,19,2.1,Hell's Kitchen,5/28/2023,17:17.0,WEEKDAY,May,"03,EVENING"
79,1,Bakery,5/28/2023,Sun,23:23.0,19,3.75,Astoria,5/28/2023,23:23.0,WEEKDAY,May,"03,EVENING"
87,1,Coffee,5/29/2023,Mon,07:20.0,10,4.2,Lower Manhattan,5/29/2023,07:20.0,WEEKDAY,May,"01,MORNING"
23,1,Coffee,5/29/2023,Mon,30:37.0,10,5,Astoria,5/29/2023,30:37.0,WEEKDAY,May,"01,MORNING"
22,1,Coffee,5/29/2023,Mon,14:21.0,13,4,Lower Manhattan,5/29/2023,14:21.0,WEEKDAY,May,"02,AFTERNOON"
53,1,Tea,5/29/2023,Mon,10:59.0,14,6,Astoria,5/29/2023,10:59.0,WEEKDAY,May,"02,AFTERNOON"
36,1,Coffee,5/29/2023,Mon,24:09.0,15,3.75,Lower Manhattan,5/29/2023,24:09.0,WEEKDAY,May,"02,AFTERNOON"
77,1,Bakery,5/29/2023,Mon,29:36.0,16,3,Lower Manhattan,5/29/2023,29:36.0,WEEKDAY,May,"03,EVENING"
30,1,Coffee,5/29/2023,Mon,51:58.0,16,3,Hell's Kitchen,5/29/2023,51:58.0,WEEKDAY,May,"03,EVENING"
39,1,Coffee,5/29/2023,Mon,11:39.0,17,4.25,Hell's Kitchen,5/29/2023,11:39.0,WEEKDAY,May,"03,EVENING"
40,1,Coffee,5/29/2023,Mon,52:59.0,19,3.75,Astoria,5/29/2023,52:59.0,WEEKDAY,May,"03,EVENING"
31,1,Coffee,5/30/2023,Tue,44:32.0,7,2.2,Lower Manhattan,5/30/2023,44:32.0,WEEKDAY,May,"01,MORNING"
57,1,Tea,5/30/2023,Tue,27:24.0,8,6.2,Lower Manhattan,5/30/2023,27:24.0,WEEKDAY,May,"01,MORNING"
55,1,Tea,5/30/2023,Tue,50:00.0,8,8,Lower Manhattan,5/30/2023,50:00.0,WEEKDAY,May,"01,MORNING"
39,1,Coffee,5/30/2023,Tue,57:02.0,8,4.25,Astoria,5/30/2023,57:02.0,WEEKDAY,May,"01,MORNING"
41,1,Coffee,5/30/2023,Tue,32:34.0,9,8.5,Lower Manhattan,5/30/2023,32:34.0,WEEKDAY,May,"01,MORNING"
54,1,Tea,5/30/2023,Tue,37:10.0,9,2.5,Astoria,5/30/2023,37:10.0,WEEKDAY,May,"01,MORNING"
54,1,Tea,5/30/2023,Tue,27:20.0,10,2.5,Lower Manhattan,5/30/2023,27:20.0,WEEKDAY,May,"01,MORNING"
46,1,Tea,5/30/2023,Tue,29:21.0,10,2.5,Lower Manhattan,5/30/2023,29:21.0,WEEKDAY,May,"01,MORNING"
49,1,Tea,5/30/2023,Tue,11:06.0,11,3,Astoria,5/30/2023,11:06.0,WEEKDAY,May,"01,MORNING"
47,1,Tea,5/30/2023,Tue,08:45.0,12,3,Astoria,5/30/2023,08:45.0,WEEKDAY,May,"02,AFTERNOON"
24,1,Coffee,5/30/2023,Tue,33:43.0,12,3,Astoria,5/30/2023,33:43.0,WEEKDAY,May,"02,AFTERNOON"
42,1,Tea,5/30/2023,Tue,43:07.0,14,5,Astoria,5/30/2023,43:07.0,WEEKDAY,May,"02,AFTERNOON"
73,1,Bakery,5/30/2023,Tue,57:20.0,14,3.75,Lower Manhattan,5/30/2023,57:20.0,WEEKDAY,May,"02,AFTERNOON"
40,1,Coffee,5/30/2023,Tue,59:53.0,14,7.5,Astoria,5/30/2023,59:53.0,WEEKDAY,May,"02,AFTERNOON"
61,1,Drinking Chocolate,5/30/2023,Tue,59:59.0,15,4.75,Astoria,5/30/2023,59:59.0,WEEKDAY,May,"02,AFTERNOON"
43,1,Tea,5/30/2023,Tue,10:27.0,16,3,Lower Manhattan,5/30/2023,10:27.0,WEEKDAY,May,"03,EVENING"
58,1,Drinking Chocolate,5/30/2023,Tue,00:59.0,17,7,Lower Manhattan,5/30/2023,00:59.0,WEEKDAY,May,"03,EVENING"
34,1,Coffee,5/30/2023,Tue,23:25.0,19,4.9,Hell's Kitchen,5/30/2023,23:25.0,WEEKDAY,May,"03,EVENING"
59,1,Drinking Chocolate,5/31/2023,Wed,07:22.0,6,9,Lower Manhattan,5/31/2023,07:22.0,WEEKDAY,May,"01,MORNING"
37,1,Coffee,5/31/2023,Wed,17:14.0,6,9,Lower Manhattan,5/31/2023,17:14.0,WEEKDAY,May,"01,MORNING"
35,1,Coffee,5/31/2023,Wed,13:10.0,7,3.1,Hell's Kitchen,5/31/2023,13:10.0,WEEKDAY,May,"01,MORNING"
30,1,Coffee,5/31/2023,Wed,13:29.0,7,6,Astoria,5/31/2023,13:29.0,WEEKDAY,May,"01,MORNING"
35,1,Coffee,5/31/2023,Wed,45:12.0,7,6.2,Astoria,5/31/2023,45:12.0,WEEKDAY,May,"01,MORNING"
49,1,Tea,5/31/2023,Wed,57:00.0,7,6,Lower Manhattan,5/31/2023,57:00.0,WEEKDAY,May,"01,MORNING"
52,1,Tea,5/31/2023,Wed,59:36.0,7,2.5,Lower Manhattan,5/31/2023,59:36.0,WEEKDAY,May,"01,MORNING"
14,1,Loose Tea,5/31/2023,Wed,11:45.0,8,8.95,Hell's Kitchen,5/31/2023,11:45.0,WEEKDAY,May,"01,MORNING"
44,1,Tea,5/31/2023,Wed,18:36.0,8,7.5,Lower Manhattan,5/31/2023,18:36.0,WEEKDAY,May,"01,MORNING"
75,1,Bakery,5/31/2023,Wed,32:22.0,10,3.5,Astoria,5/31/2023,32:22.0,WEEKDAY,May,"01,MORNING"
47,1,Tea,5/31/2023,Wed,36:42.0,10,9,Lower Manhattan,5/31/2023,36:42.0,WEEKDAY,May,"01,MORNING"
22,1,Coffee,5/31/2023,Wed,38:40.0,10,2,Hell's Kitchen,5/31/2023,38:40.0,WEEKDAY,May,"01,MORNING"
28,1,Coffee,5/31/2023,Wed,47:24.0,13,2,Astoria,5/31/2023,47:24.0,WEEKDAY,May,"02,AFTERNOON"
53,1,Tea,6/1/2023,Thu,10:04.0,9,6,Hell's Kitchen,6/1/2023,10:04.0,WEEKDAY,Jun,"01,MORNING"
36,1,Coffee,6/1/2023,Thu,23:49.0,10,7.5,Lower Manhattan,6/1/2023,23:49.0,WEEKDAY,Jun,"01,MORNING"
61,1,Drinking Chocolate,6/1/2023,Thu,49:51.0,10,9.5,Lower Manhattan,6/1/2023,49:51.0,WEEKDAY,Jun,"01,MORNING"
54,1,Tea,6/1/2023,Thu,15:17.0,11,5,Astoria,6/1/2023,15:17.0,WEEKDAY,Jun,"01,MORNING"
40,1,Coffee,6/1/2023,Thu,21:10.0,11,3.75,Hell's Kitchen,6/1/2023,21:10.0,WEEKDAY,Jun,"01,MORNING"
40,1,Coffee,6/1/2023,Thu,25:37.0,11,7.5,Lower Manhattan,6/1/2023,25:37.0,WEEKDAY,Jun,"01,MORNING"
57,1,Tea,6/1/2023,Thu,29:45.0,11,6.2,Hell's Kitchen,6/1/2023,29:45.0,WEEKDAY,Jun,"01,MORNING"
35,1,Coffee,6/1/2023,Thu,29:57.0,11,6.2,Hell's Kitchen,6/1/2023,29:57.0,WEEKDAY,Jun,"01,MORNING"
75,1,Bakery,6/1/2023,Thu,31:53.0,11,3.5,Lower Manhattan,6/1/2023,31:53.0,WEEKDAY,Jun,"01,MORNING"
69,1,Bakery,6/1/2023,Thu,08:36.0,12,3.25,Astoria,6/1/2023,08:36.0,WEEKDAY,Jun,"02,AFTERNOON"
28,1,Coffee,6/1/2023,Thu,44:03.0,12,4,Hell's Kitchen,6/1/2023,44:03.0,WEEKDAY,Jun,"02,AFTERNOON"
71,1,Bakery,6/1/2023,Thu,37:39.0,14,3.75,Astoria,6/1/2023,37:39.0,WEEKDAY,Jun,"02,AFTERNOON"
